Time (s),Pitot Status Code,Differential Pressure,Temperature,Accel1 x,Accel1 y,Accel1 z,Gyro1 x,Gyro1 y,Gyro1 z,Mag1 x,Mag1 y,Mag1 z,Accel2 x,Accel2 y,Accel2 z,Gyro2 x,Gyro2 y,Gyro2 z,Mag2 x,Mag2 y,Ma2 z,Accel3 x,Accel3 y,Accel3 z,Gyro3 x,Gyro3 y,Gyro3 z,Mag3 x,Mag3 y,Mag3 z
18.8744,Error ,1.25,-50,0.059082,0.23877,0,195.313,171.875,0,-206,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8794,Error ,1.25,-50,0.0581055,0.235352,0,226.563,195.313,0,-206,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8844,Error ,1.25,-50,0.0600586,0.237305,0,203.125,164.063,0,-209,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8894,Error ,1.25,-50,0.0585938,0.236816,0,218.75,171.875,0,-209,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8944,Error ,1.25,-50,0.0610352,0.237793,0,187.5,164.063,0,-216,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.8994,Error ,1.25,-50,0.0556641,0.236328,0,179.688,203.125,0,-216,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9044,Error ,1.25,-50,0.0585938,0.236816,0,187.5,171.875,0,-213,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9093,Error ,1.25,-50,0.0566406,0.237305,0,187.5,148.438,0,-213,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9143,Error ,1.25,-50,0.0581055,0.238281,0,195.313,132.813,0,-208,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9193,Error ,1.25,-50,0.0605469,0.237793,0,218.75,164.063,0,-208,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9243,Error ,1.25,-50,0.0576172,0.239258,0,210.938,171.875,0,-215,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9293,Error ,1.25,-50,0.059082,0.236816,0,218.75,179.688,0,-215,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9343,Error ,1.25,-50,0.0576172,0.242676,0,195.313,132.813,0,-200,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9393,Error ,1.25,-50,0.0576172,0.233887,0,210.938,179.688,0,-200,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9443,Error ,1.25,-50,0.0600586,0.238281,0,218.75,171.844,0,-203,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9493,Error ,1.25,-50,0.0551758,0.239746,0,195.313,156.25,0,-203,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9543,Error ,1.25,-50,0.0546875,0.238281,0,210.938,148.407,0,-204,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9593,Error ,1.25,-50,0.0600586,0.238281,0,179.688,195.313,0,-204,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9643,Error ,1.25,-50,0.0537109,0.240723,0,203.125,164.063,0,-203,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9693,Error ,1.25,-50,0.0566406,0.241699,0,164.063,148.438,0,-203,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9743,Error ,1.25,-50,0.0595703,0.239258,0,210.938,187.5,0,-208,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9793,Error ,1.25,-50,0.0561523,0.233398,0,218.75,140.625,0,-208,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9843,Error ,1.25,-50,0.0571289,0.237793,0,203.125,179.688,0,-214,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9892,Error ,1.25,-50,0.0595703,0.233887,0,179.688,179.657,0,-214,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9943,Error ,1.25,-50,0.0581055,0.240723,0,218.75,203.125,0,-210,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.9992,Error ,1.25,-50,0.059082,0.237793,0,210.938,187.5,0,-210,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0042,Error ,1.25,-50,0.0556641,0.236816,0,218.75,148.438,0,-203,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0092,Error ,1.25,-50,0.0595703,0.239746,0,187.5,171.875,0,-203,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0142,Error ,1.25,-50,0.0576172,0.237305,0,210.938,156.25,0,-200,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0192,Error ,1.25,-50,0.0571289,0.242676,0,226.563,195.313,0,-200,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0242,Error ,1.25,-50,0.0566406,0.237305,0,218.75,164.063,0,-202,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0292,Error ,1.25,-50,0.0625,0.23877,0,234.375,195.313,0,-202,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0342,Error ,1.25,-50,0.0625,0.23584,0,218.75,171.875,0,-199,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0392,Error ,1.25,-50,0.0620117,0.23877,0,226.563,195.313,0,-199,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0442,Error ,1.25,-50,0.0571289,0.236328,0,187.5,179.688,0,-205,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0492,Error ,1.25,-50,0.0561523,0.237793,0,226.563,156.25,0,-205,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0542,Error ,1.25,-50,0.0581055,0.237793,0,179.688,171.875,0,-208,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0592,Error ,1.25,-50,0.0595703,0.236328,0,195.313,203.125,0,-208,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0642,Error ,1.25,-50,0.0605469,0.239258,0,242.188,187.5,0,-210,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0692,Error ,1.25,-50,0.0585938,0.239258,0,203.125,171.875,0,-210,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0741,Error ,1.25,-50,0.0576172,0.240234,0,203.125,187.5,0,-200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0792,Error ,1.25,-50,0.0581055,0.235352,0,218.75,195.313,0,-200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0841,Error ,1.25,-50,0.0605469,0.238281,0,195.313,164.063,0,-199,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0891,Error ,1.25,-50,0.0581055,0.237793,0,242.188,179.688,0,-199,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0941,Error ,1.25,-50,0.0566406,0.240723,0,242.188,195.313,0,-207,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.0991,Error ,1.25,-50,0.059082,0.238281,0,203.125,210.938,0,-209,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1041,Error ,1.25,-50,0.0585938,0.23584,0,218.75,125,0,-209,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1091,Error ,1.25,-50,0.0581055,0.237793,0,218.75,179.688,0,-212,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1141,Error ,1.25,-50,0.0551758,0.238281,0,218.75,171.875,0,-212,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1191,Error ,1.25,-50,0.0595703,0.236816,0,203.125,164.063,0,-206,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1241,Error ,1.25,-50,0.0571289,0.237305,0,210.938,187.5,0,-206,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1291,Error ,1.25,-50,0.0581055,0.241699,0,226.563,203.125,0,-206,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1341,Error ,1.25,-50,0.0610352,0.238281,0,171.875,179.688,0,-206,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1397,Error ,1.25,-50,0.0585938,0.240723,0,195.313,164.063,0,-204,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1441,Error ,1.25,-50,0.0644531,0.237793,0,218.75,195.313,0,-204,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1491,Error ,1.25,-50,0.0595703,0.23584,0,210.938,187.5,0,-204,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1541,Error ,1.25,-50,0.0620117,0.236816,0,156.25,195.313,0,-204,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.1591,Error ,1.25,-50,0.0585938,0.237793,0,171.875,179.688,0,-209,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.164,Error ,1.25,-50,0.0585938,0.236328,0,164.063,187.5,0,-209,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.169,Error ,1.25,-50,0.0629883,0.236328,0,179.688,164.063,0,-208,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.174,Error ,1.25,-50,0.0610352,0.238281,0,179.688,171.875,0,-208,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.179,Error ,1.25,-50,0.0581055,0.237793,0,210.938,179.688,0,-213,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.184,Error ,1.25,-50,0.0576172,0.236328,0,203.125,148.438,0,-213,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.189,Error ,1.25,-50,0.0571289,0.236816,0,195.313,195.313,0,-195,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.194,Error ,1.25,-50,0.0605469,0.240723,0,218.75,187.5,0,-195,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.199,Error ,1.25,-50,0.0605469,0.240723,0,218.75,187.5,0,-210,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.204,Error ,1.25,-50,0.0605469,0.235352,0,210.938,171.875,0,-210,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.209,Error ,1.25,-50,0.0585938,0.235352,0,203.125,179.688,0,-202,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.214,Error ,1.25,-50,0.0571289,0.241699,0,210.938,203.125,0,-202,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.219,Error ,1.25,-50,0.0581055,0.242188,0,203.125,171.875,0,-205,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.224,Error ,1.25,-50,0.059082,0.237305,0,203.125,171.875,0,-205,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.229,Error ,1.25,-50,0.0620117,0.238281,0,203.125,179.688,0,-206,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.234,Error ,1.25,-50,0.059082,0.239746,0,210.938,156.25,0,-206,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.239,Error ,1.25,-50,0.0620117,0.237793,0,226.563,179.688,0,-213,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.2439,Error ,1.25,-50,0.0610352,0.241699,0,210.938,164.063,0,-213,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.2489,Error ,1.25,-50,0.0561523,0.23584,0,195.313,179.688,0,-209,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.2539,Error ,1.25,-50,0.0527344,0.239258,0,218.75,171.875,0,-209,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.2589,Error ,1.25,-50,0.0605469,0.239258,0,195.313,218.75,0,-204,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.2639,Error ,1.25,-50,0.0566406,0.23877,0,218.75,171.875,0,-204,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.2689,Error ,1.25,-50,0.0566406,0.239746,0,171.875,164.063,0,-207,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.2739,Error ,1.25,-50,0.0600586,0.235352,0,203.125,171.875,0,-207,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.2789,Error ,1.25,-50,0.0571289,0.239258,0,250,203.125,0,-208,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.2839,Error ,1.25,-50,0.0556641,0.237305,0,187.5,195.313,0,-208,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.2889,Error ,1.25,-50,0.0576172,0.239746,0,234.375,187.5,0,-206,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.2939,Error ,1.25,-50,0.0566406,0.235352,0,210.938,195.313,0,-206,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.2989,Error ,1.25,-50,0.0576172,0.236328,0,195.313,187.5,0,-210,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3039,Error ,1.25,-50,0.0615234,0.239258,0,218.75,234.375,0,-210,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3089,Error ,1.25,-50,0.0566406,0.23584,0,203.125,218.75,0,-216,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3139,Error ,1.25,-50,0.0585938,0.241211,0,203.125,187.5,0,-216,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3189,Error ,1.25,-50,0.0600586,0.240234,0,195.313,148.438,0,-209,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3239,Error ,1.25,-50,0.0605469,0.235352,0,218.75,164.063,0,-209,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3288,Error ,1.25,-50,0.0605469,0.240723,0,203.125,210.938,0,-207,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3338,Error ,1.25,-50,0.0556641,0.240234,0,234.375,234.344,0,-207,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3388,Error ,1.25,-50,0.0585938,0.236328,0,218.75,203.125,0,-207,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3438,Error ,1.25,-50,0.059082,0.23584,0,218.75,171.875,0,-207,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3488,Error ,1.25,-50,0.0585938,0.239746,0,210.938,164.063,0,-211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3538,Error ,1.25,-50,0.0585938,0.240723,0,226.563,179.688,0,-211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3588,Error ,1.25,-50,0.0595703,0.238281,0,210.938,195.313,0,-209,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3638,Error ,1.25,-50,0.059082,0.237305,0,210.938,195.313,0,-209,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3688,Error ,1.25,-50,0.0634766,0.236328,0,203.125,171.875,0,-203,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3738,Error ,1.25,-50,0.0605469,0.23877,0,218.75,179.688,0,-203,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3788,Error ,1.25,-50,0.0546875,0.239258,0,218.75,171.875,0,-213,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3838,Error ,1.25,-50,0.0625,0.240234,0,187.5,187.5,0,-213,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3888,Error ,1.25,-50,0.0615234,0.238281,0,195.313,179.688,0,-201,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3938,Error ,1.25,-50,0.0571289,0.23877,0,226.563,203.125,0,-201,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3988,Error ,1.25,-50,0.0629883,0.236816,0,234.375,171.875,0,-208,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4038,Error ,1.25,-50,0.0610352,0.240234,0,195.313,195.313,0,-208,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4087,Error ,1.25,-50,0.0576172,0.236816,0,210.938,195.313,0,-202,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4137,Error ,1.25,-50,0.0595703,0.239746,0,210.938,179.688,0,-202,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4187,Error ,1.25,-50,0.0605469,0.23877,0,226.563,203.125,0,-211,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4237,Error ,1.25,-50,0.0581055,0.240234,0,195.313,203.125,0,-211,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4287,Error ,1.25,-50,0.0605469,0.23877,0,187.5,179.688,0,-215,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4337,Error ,1.25,-50,0.0625,0.237305,0,187.5,187.5,0,-215,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4387,Error ,1.25,-50,0.0615234,0.239746,0,187.5,140.625,0,-215,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4437,Error ,1.25,-50,0.0629883,0.234863,0,226.563,171.875,0,-207,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4487,Error ,1.25,-50,0.0561523,0.240234,0,203.125,187.5,0,-207,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4537,Error ,1.25,-50,0.0581055,0.239746,0,203.125,171.875,0,-199,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4587,Error ,1.25,-50,0.0610352,0.23584,0,171.875,179.688,0,-199,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4643,Error ,1.25,-50,0.0610352,0.238281,0,203.125,156.25,0,-200,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4687,Error ,1.25,-50,0.0581055,0.241211,0,179.688,226.563,0,-200,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4737,Error ,1.25,-50,0.059082,0.237305,0,203.125,195.313,0,-203,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4787,Error ,1.25,-50,0.0600586,0.23877,0,218.75,179.688,0,-203,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4837,Error ,1.25,-50,0.0600586,0.237793,0,195.313,164.063,0,-203,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.4886,Error ,1.25,-50,0.0566406,0.238281,0,226.563,148.438,0,-203,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
